,Season,Team,W,G,L,W%,FG%,2P%,3P%,FT%,TS%,eFG%,MP/G,FG/G,FGA/G,2P/G,2PA/G,3P/G,3PA/G,FT/G,FTA/G,ORB/G,DRB/G,TRB/G,AST/G,STL/G,BLK/G,TOV/G,PF/G,PTS/G
552,2001,PHI,43,82,39,0.524,0.436,0.453,0.299,0.779,0.507,45.23,240.609756097561,34.19512195121951,78.48780487804878,31.585365853658537,69.76829268292683,2.6097560975609757,8.71951219512195,19.98780487804878,25.658536585365855,13.317073170731707,30.902439024390244,44.21951219512195,19.975609756097562,8.597560975609756,4.426829268292683,15.317073170731707,20.0609756097561,90.98780487804878
553,2000,ORL,43,82,39,0.524,0.438,0.456,0.364,0.714,0.513,47.403,243.35365853658536,36.74390243902439,83.8170731707317,30.76829268292683,67.40243902439025,5.975609756097561,16.414634146341463,18.0,25.21951219512195,13.036585365853659,29.878048780487806,42.91463414634146,21.98780487804878,8.21951219512195,5.865853658536586,15.182926829268293,25.25609756097561,97.46341463414635
554,1997,NJN,43,82,39,0.524,0.441,0.458,0.331,0.744,0.513,46.334,242.4390243902439,37.25609756097561,84.48780487804878,33.47560975609756,73.0609756097561,3.7804878048780486,11.426829268292684,21.341463414634145,28.670731707317074,16.390243902439025,26.0609756097561,42.451219512195124,20.548780487804876,9.475609756097562,3.8292682926829267,14.390243902439025,23.378048780487806,99.63414634146342
555,1997,NYK,43,82,39,0.524,0.447,0.471,0.335,0.772,0.521,47.638,241.82926829268294,34.926829268292686,78.20731707317073,30.26829268292683,64.3170731707317,4.658536585365853,13.890243902439025,17.0609756097561,22.097560975609756,11.926829268292684,29.682926829268293,41.609756097560975,21.79268292682927,7.7317073170731705,3.3902439024390243,15.207317073170731,23.74390243902439,91.57317073170732
556,1994,CLE,43,82,39,0.524,0.441,0.452,0.385,0.76,0.52,47.242,243.0487804878049,33.609756097560975,76.28048780487805,28.75609756097561,63.68292682926829,4.853658536585366,12.597560975609756,18.378048780487806,24.170731707317074,12.74390243902439,27.28048780487805,40.02439024390244,20.390243902439025,7.682926829268292,4.2560975609756095,14.341463414634147,20.658536585365855,90.45121951219512
557,1992,NJN,43,82,39,0.524,0.462,0.473,0.318,0.767,0.522,47.283,241.21951219512195,39.90243902439025,86.39024390243902,38.01219512195122,80.4390243902439,1.8902439024390243,5.951219512195122,21.121951219512194,27.536585365853657,15.74390243902439,30.5609756097561,46.30487804878049,22.829268292682926,8.451219512195122,6.414634146341464,16.524390243902438,23.073170731707318,102.8170731707317
558,1992,ATL,43,82,39,0.524,0.466,0.486,0.355,0.742,0.534,49.271,241.82926829268294,41.36585365853659,88.6829268292683,36.707317073170735,75.5609756097561,4.658536585365853,13.121951219512194,20.097560975609756,27.085365853658537,15.731707317073171,28.585365853658537,44.31707317073171,25.414634146341463,9.829268292682928,3.3902439024390243,16.329268292682926,22.036585365853657,107.48780487804878
559,1991,LAL,43,82,39,0.524,0.456,0.469,0.267,0.766,0.516,46.474,241.82926829268294,38.81707317073171,85.08536585365853,37.36585365853659,79.65853658536585,1.451219512195122,5.426829268292683,21.26829268292683,27.78048780487805,14.097560975609756,26.78048780487805,40.8780487804878,21.98780487804878,9.21951219512195,4.878048780487805,13.28048780487805,18.817073170731707,100.35365853658537
560,1990,ATL,43,82,39,0.524,0.464,0.482,0.324,0.8,0.54,48.242,240.91463414634146,40.84146341463415,88.08536585365853,37.53658536585366,77.89024390243902,3.3048780487804876,10.195121951219512,24.804878048780488,31.024390243902438,15.060975609756097,29.51219512195122,44.573170731707314,22.73170731707317,8.890243902439025,4.560975609756097,15.012195121951219,21.5609756097561,109.79268292682927
561,1989,DEN,43,82,39,0.524,0.464,0.475,0.337,0.789,0.523,47.785,241.52439024390245,45.31707317073171,97.7439024390244,42.53658536585366,89.48780487804878,2.7804878048780486,8.25609756097561,21.182926829268293,26.841463414634145,14.25609756097561,30.878048780487806,45.13414634146341,27.74390243902439,9.926829268292684,4.012195121951219,13.853658536585366,24.963414634146343,114.59756097560975
562,1988,GSW,43,82,39,0.524,0.468,0.481,0.308,0.799,0.529,47.975,242.7439024390244,45.48780487804878,97.28048780487805,43.1219512195122,89.60975609756098,2.3658536585365852,7.670731707317073,23.21951219512195,29.073170731707318,16.134146341463413,31.23170731707317,47.36585365853659,24.5,10.134146341463415,7.841463414634147,18.146341463414632,23.73170731707317,116.5609756097561
563,1983,DAL,43,82,39,0.524,0.5,0.507,0.228,0.755,0.547,50.297,243.35365853658536,44.1219512195122,88.23170731707317,43.609756097560975,85.98780487804878,0.5121951219512195,2.2439024390243905,21.634146341463413,28.658536585365855,13.292682926829269,27.621951219512194,40.91463414634146,26.390243902439025,7.060975609756097,4.390243902439025,15.890243902439025,23.24390243902439,110.39024390243902
564,1982,ATL,43,82,39,0.524,0.469,0.475,0.239,0.751,0.516,47.222,241.21951219512195,40.8780487804878,87.14634146341463,40.329268292682926,84.85365853658537,0.5487804878048781,2.292682926829268,19.341463414634145,25.74390243902439,13.890243902439025,29.670731707317074,43.5609756097561,23.71951219512195,6.987804878048781,8.109756097560975,17.365853658536587,24.658536585365855,101.64634146341463
565,1981,WSB,43,82,39,0.524,0.474,0.482,0.25,0.772,0.524,47.845,241.82926829268294,41.46341463414634,87.41463414634147,40.74390243902439,84.53658536585365,0.7195121951219512,2.8780487804878048,19.829268292682926,25.670731707317074,12.768292682926829,31.5,44.26829268292683,24.182926829268293,7.841463414634147,4.841463414634147,16.951219512195124,25.26829268292683,103.47560975609755
566,2022,MIN,42,82,40,0.512,0.49,0.568,0.365,0.755,0.592,56.0,241.82926829268294,42.86585365853659,87.40243902439025,30.70731707317073,54.09756097560975,12.158536585365853,33.30487804878049,17.890243902439025,23.682926829268293,9.134146341463415,32.75609756097561,41.890243902439025,26.158536585365855,8.012195121951219,5.414634146341464,15.341463414634147,21.5609756097561,115.78048780487805
567,2022,NOP,42,82,40,0.512,0.48,0.541,0.364,0.793,0.582,54.269,242.1341463414634,42.03658536585366,87.5609756097561,31.073170731707318,57.46341463414634,10.963414634146341,30.097560975609756,19.329268292682926,24.390243902439025,10.560975609756097,33.13414634146341,43.69512195121951,25.878048780487806,8.304878048780488,4.109756097560975,14.585365853658537,20.463414634146343,114.36585365853658
568,2021,LAC,42,82,40,0.512,0.458,0.512,0.374,0.793,0.564,53.117,241.21951219512195,40.0609756097561,87.4390243902439,27.29268292682927,53.26829268292683,12.768292682926829,34.170731707317074,15.524390243902438,19.585365853658537,9.109756097560975,34.8780487804878,43.98780487804878,24.01219512195122,7.414634146341464,4.951219512195122,13.731707317073171,18.634146341463413,108.41463414634147
569,2020,POR,42,72,30,0.583,0.453,0.509,0.385,0.823,0.577,53.965,240.34722222222223,41.291666666666664,91.08333333333333,25.569444444444443,50.263888888888886,15.722222222222221,40.81944444444444,17.805555555555557,21.63888888888889,10.63888888888889,33.90277777777778,44.541666666666664,21.26388888888889,6.888888888888889,5.041666666666667,11.097222222222221,18.916666666666668,116.11111111111111
570,2020,DAL,42,72,30,0.583,0.47,0.554,0.362,0.778,0.582,54.955,240.34722222222223,41.083333333333336,87.31944444444444,27.27777777777778,49.208333333333336,13.805555555555555,38.111111111111114,16.47222222222222,21.166666666666668,9.125,34.208333333333336,43.333333333333336,22.875,6.25,4.319444444444445,12.069444444444445,19.38888888888889,112.44444444444444
571,2020,LAL,42,72,30,0.583,0.472,0.539,0.354,0.739,0.569,53.623,242.43055555555554,40.625,86.06944444444444,29.569444444444443,54.84722222222222,11.055555555555555,31.22222222222222,17.23611111111111,23.319444444444443,9.652777777777779,34.583333333333336,44.236111111111114,24.65277777777778,7.805555555555555,5.361111111111111,15.208333333333334,19.125,109.54166666666667
572,2018,BRK,42,82,40,0.512,0.449,0.513,0.353,0.745,0.556,51.977,243.65853658536585,40.25609756097561,89.73170731707317,27.48780487804878,53.573170731707314,12.768292682926829,36.15853658536585,18.963414634146343,25.463414634146343,10.975609756097562,35.59756097560975,46.573170731707314,23.829268292682926,6.573170731707317,4.134146341463414,15.073170731707316,21.5,112.2439024390244
573,2018,ORL,42,82,40,0.512,0.454,0.509,0.356,0.782,0.55,51.793,241.21951219512195,40.4390243902439,89.10975609756098,29.01219512195122,57.0,11.426829268292684,32.109756097560975,15.012195121951219,19.20731707317073,10.024390243902438,35.390243902439025,45.41463414634146,25.548780487804876,6.621951219512195,5.426829268292683,13.195121951219512,18.609756097560975,107.3170731707317
574,2017,LAC,42,82,40,0.512,0.471,0.525,0.354,0.743,0.564,52.691,240.3048780487805,40.26829268292683,85.41463414634147,30.79268292682927,58.63414634146341,9.475609756097562,26.78048780487805,18.975609756097562,25.548780487804876,10.146341463414634,33.73170731707317,43.8780487804878,22.341463414634145,7.658536585365853,4.548780487804878,14.682926829268293,19.975609756097562,108.98780487804878
575,2016,MIL,42,82,40,0.512,0.474,0.516,0.37,0.768,0.565,52.748,241.21951219512195,38.80487804878049,81.89024390243902,30.024390243902438,58.15853658536585,8.78048780487805,23.73170731707317,17.23170731707317,22.426829268292682,8.817073170731707,31.573170731707318,40.390243902439025,24.195121951219512,8.121951219512194,5.317073170731708,13.963414634146341,20.24390243902439,103.6219512195122
576,2016,IND,42,82,40,0.512,0.465,0.498,0.376,0.81,0.558,51.587,242.1341463414634,39.28048780487805,84.52439024390245,30.634146341463413,61.53658536585366,8.646341463414634,22.98780487804878,17.890243902439025,22.085365853658537,9.048780487804878,32.951219512195124,42.0,22.48780487804878,8.158536585365853,4.987804878048781,13.78048780487805,19.475609756097562,105.09756097560975
577,2015,DAL,42,82,40,0.512,0.444,0.495,0.344,0.794,0.544,50.246,243.96341463414635,37.36585365853659,84.14634146341463,27.536585365853657,55.58536585365854,9.829268292682928,28.5609756097561,17.73170731707317,22.329268292682926,9.158536585365853,33.91463414634146,43.073170731707314,22.109756097560975,6.829268292682927,3.731707317073171,12.768292682926829,19.451219512195124,102.29268292682927
578,2015,CHI,42,82,40,0.512,0.441,0.464,0.371,0.787,0.526,48.682,242.7439024390244,38.59756097560975,87.4390243902439,30.658536585365855,66.0609756097561,7.939024390243903,21.378048780487806,16.51219512195122,20.975609756097562,11.060975609756097,35.23170731707317,46.292682926829265,22.804878048780488,6.036585365853658,5.7317073170731705,13.914634146341463,18.841463414634145,101.64634146341463
579,2015,MEM,42,82,40,0.512,0.44,0.471,0.331,0.783,0.524,47.689,241.82926829268294,36.81707317073171,83.64634146341463,30.670731707317074,65.09756097560975,6.146341463414634,18.548780487804876,19.317073170731707,24.682926829268293,11.170731707317072,30.451219512195124,41.6219512195122,20.695121951219512,8.829268292682928,4.2682926829268295,13.292682926829269,21.74390243902439,99.09756097560975
580,2011,IND,42,66,24,0.636,0.438,0.455,0.368,0.782,0.526,47.442,242.27272727272728,35.666666666666664,81.43939393939394,29.727272727272727,65.31818181818181,5.9393939393939394,16.12121212121212,20.439393939393938,26.12121212121212,12.515151515151516,31.363636363636363,43.878787878787875,18.606060606060606,7.924242424242424,5.409090909090909,14.015151515151516,21.666666666666668,97.71212121212122
581,2010,NYK,42,82,40,0.512,0.457,0.496,0.368,0.809,0.561,51.296,241.21951219512195,38.292682926829265,83.7439024390244,28.963414634146343,58.36585365853659,9.329268292682928,25.378048780487806,20.597560975609756,25.451219512195124,10.329268292682928,30.121951219512194,40.451219512195124,21.426829268292682,7.621951219512195,5.7926829268292686,13.695121951219512,21.25609756097561,106.51219512195122
582,2009,HOU,42,82,40,0.512,0.447,0.481,0.351,0.772,0.537,49.357,242.7439024390244,37.73170731707317,84.42682926829268,29.853658536585368,62.01219512195122,7.878048780487805,22.414634146341463,19.036585365853657,24.658536585365855,11.841463414634147,30.134146341463413,41.97560975609756,21.829268292682926,7.109756097560975,3.8780487804878048,14.487804878048781,20.878048780487806,102.3780487804878
583,2006,GSW,42,82,40,0.512,0.463,0.504,0.356,0.717,0.548,51.234,240.91463414634146,39.76829268292683,85.95121951219512,31.23170731707317,61.96341463414634,8.536585365853659,23.98780487804878,18.475609756097562,25.76829268292683,11.463414634146341,29.951219512195124,41.41463414634146,23.78048780487805,9.146341463414634,5.682926829268292,15.963414634146341,23.573170731707318,106.54878048780488
584,2006,LAL,42,82,40,0.512,0.466,0.505,0.353,0.747,0.554,51.125,244.26829268292684,37.84146341463415,81.26829268292683,30.426829268292682,60.24390243902439,7.414634146341464,21.024390243902438,20.24390243902439,27.085365853658537,10.804878048780488,30.426829268292682,41.23170731707317,22.5609756097561,7.317073170731708,5.134146341463414,15.524390243902438,23.036585365853657,103.34146341463415
585,2005,WAS,42,82,40,0.512,0.447,0.471,0.357,0.757,0.538,48.43,241.82926829268294,36.28048780487805,81.17073170731707,30.21951219512195,64.17073170731707,6.060975609756097,17.0,23.036585365853657,30.4390243902439,12.621951219512194,28.585365853658537,41.207317073170735,18.573170731707318,8.024390243902438,4.134146341463414,13.939024390243903,22.621951219512194,101.65853658536585
586,2004,NJN,42,82,40,0.512,0.429,0.444,0.362,0.763,0.512,46.277,242.7439024390244,33.573170731707314,78.28048780487805,28.26829268292683,63.609756097560975,5.304878048780488,14.670731707317072,18.963414634146343,24.865853658536587,10.426829268292684,29.109756097560975,39.53658536585366,21.609756097560975,7.926829268292683,3.7560975609756095,14.195121951219512,24.20731707317073,91.41463414634147
587,2004,CLE,42,82,40,0.512,0.447,0.465,0.332,0.752,0.518,46.957,242.1341463414634,36.46341463414634,81.54878048780488,32.80487804878049,70.52439024390245,3.658536585365854,11.024390243902438,19.926829268292682,26.51219512195122,13.621951219512194,28.682926829268293,42.30487804878049,22.573170731707318,7.975609756097561,5.621951219512195,13.914634146341463,22.5609756097561,96.51219512195122
588,2003,MIA,42,82,40,0.512,0.425,0.443,0.357,0.762,0.51,46.307,240.91463414634146,33.28048780487805,78.2560975609756,27.365853658536587,61.707317073170735,5.914634146341464,16.548780487804876,17.79268292682927,23.353658536585368,11.463414634146341,29.98780487804878,41.451219512195124,19.085365853658537,7.195121951219512,3.817073170731707,13.865853658536585,22.097560975609756,90.26829268292683
589,2003,UTA,42,82,40,0.512,0.436,0.453,0.321,0.746,0.509,45.625,241.21951219512195,32.80487804878049,75.26829268292683,29.73170731707317,65.6829268292683,3.073170731707317,9.585365853658537,19.98780487804878,26.78048780487805,13.451219512195122,27.70731707317073,41.15853658536585,20.378048780487806,7.109756097560975,6.024390243902439,16.646341463414632,25.5609756097561,88.67073170731707
590,2002,MIL,42,82,40,0.512,0.457,0.478,0.383,0.776,0.543,50.037,242.7439024390244,37.13414634146341,81.34146341463415,30.0,62.73170731707317,7.134146341463414,18.609756097560975,18.085365853658537,23.304878048780488,10.682926829268293,28.865853658536587,39.548780487804876,22.23170731707317,7.585365853658536,4.195121951219512,12.731707317073171,22.195121951219512,99.48780487804878
591,2002,ORL,42,82,40,0.512,0.436,0.46,0.357,0.777,0.526,47.775,241.52439024390245,35.9390243902439,82.47560975609755,29.01219512195122,63.08536585365854,6.926829268292683,19.390243902439025,19.70731707317073,25.353658536585368,11.682926829268293,29.170731707317074,40.853658536585364,20.4390243902439,8.487804878048781,3.658536585365854,14.353658536585366,23.024390243902438,98.51219512195122
592,2001,TOR,42,82,40,0.512,0.434,0.451,0.349,0.739,0.501,46.269,240.91463414634146,35.59756097560975,82.03658536585365,30.878048780487806,68.51219512195122,4.719512195121951,13.524390243902438,15.475609756097562,20.9390243902439,13.585365853658537,28.48780487804878,42.073170731707314,21.695121951219512,8.390243902439025,5.536585365853658,14.317073170731707,21.597560975609756,91.39024390243902
593,2001,IND,42,82,40,0.512,0.446,0.47,0.339,0.772,0.527,47.682,242.7439024390244,35.792682926829265,80.2439024390244,30.853658536585368,65.67073170731707,4.939024390243903,14.573170731707316,20.28048780487805,26.28048780487805,11.341463414634147,31.317073170731707,42.65853658536585,22.975609756097562,8.024390243902438,5.317073170731708,15.231707317073171,22.878048780487806,96.8048780487805
